customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone,province,city,registration_date,customer_segment,kyc_status,risk_rating,is_active
C0595,Tshepo,Jacobs,2105052106089,1976-03-24,F,tshepojacobs234@outlook.com,+27604551099,Free State,Welkom,2021-10-17,RETAIL,VERIFIED,LOW,True
C0596,Bheki,Naidoo,2003198209188,1983-08-03,F,bhekinaidoo174@icloud.com,+27799087498,North West,Rustenburg,2018-12-07,RETAIL,VERIFIED,MEDIUM,True
C0597,Mpho,Ngcobo,9812261959085,1994-10-01,F,mphongcobo929@hotmail.com,+27609793246,Eastern Cape,Port Elizabeth,2020-02-14,PREMIUM,VERIFIED,LOW,True
C0598,Andile,Du Plessis,1712181301087,2000-11-03,M,andile_duplessis817@yahoo.com,+27655111878,Western Cape,Paarl,2020-02-14,PREMIUM,VERIFIED,LOW,True
C0599,Nokukhanya,Sithole,0203174960083,1970-06-02,M,nokukhanyasithole489@hotmail.com,+27762648700,Western Cape,Stellenbosch,2016-02-23,RETAIL,VERIFIED,LOW,True
C0600,Zanele,Botha,0610164914089,1988-07-22,M,zanelebotha200@icloud.com,+27828654679,Eastern Cape,Port Elizabeth,2015-01-05,RETAIL,VERIFIED,LOW,True
C0601,Andile,Du Plessis,0905288719085,1974-09-12,F,andile.duplessis775@icloud.com,+27659180242,North West,Mahikeng,2015-02-23,RETAIL,EXPIRED,LOW,True
C0602,Bongani,Chauke,8806218824083,1959-10-03,M,bongani_chauke514@yahoo.com,+27696368975,Mpumalanga,Witbank,2025-08-01,RETAIL,VERIFIED,MEDIUM,True
C0603,Palesa,Pillay,2503282587085,1996-05-02,F,palesa_pillay799@hotmail.com,+27684837345,KwaZulu-Natal,Pietermaritzburg,2020-11-23,RETAIL,PENDING,LOW,True
C0604,Andile,Maseko,1310136834086,1954-12-18,F,andilemaseko825@outlook.com,+27648665337,Limpopo,Tzaneen,2021-02-24,RETAIL,VERIFIED,LOW,True
C0605,Siyabonga,Radebe,2507119143083,1995-02-14,F,siyabonga.radebe77@outlook.com,+27673691366,Limpopo,Polokwane,2022-04-20,PREMIUM,PENDING,LOW,False
C0606,Nomsa,Chauke,9810130971080,1980-09-29,F,nomsa_chauke449@hotmail.com,+27692862787,Mpumalanga,Witbank,2025-08-01,RETAIL,VERIFIED,LOW,True
C0607,Vusi,Radebe,1804181441183,1979-05-31,F,vusiradebe837@hotmail.com,+27691366612,KwaZulu-Natal,Pietermaritzburg,2018-02-24,PREMIUM,VERIFIED,MEDIUM,True
C0608,Khethukuthula,Cele,0603117673087,1982-06-30,F,khethukuthulacele995@yahoo.com,+27685284192,Limpopo,Tzaneen,2015-07-09,RETAIL,VERIFIED,LOW,True
C0609,Lerato,Radebe,1606019268180,1995-03-28,F,lerato_radebe290@hotmail.com,+27826599438,Northern Cape,Kimberley,2016-07-03,PREMIUM,VERIFIED,HIGH,True
C0610,Anele,Mokoena,1410213127086,1974-11-03,F,anelemokoena156@icloud.com,+27846543686,Northern Cape,Kimberley,2016-08-21,RETAIL,VERIFIED,LOW,True
C0611,Nonhlanhla,Zwane,0010276388080,1970-03-17,F,nonhlanhla.zwane266@icloud.com,+27676479762,Gauteng,Centurion,2025-04-07,PREMIUM,VERIFIED,MEDIUM,False
C0612,Sandile,Mkhize,7102018739082,1998-06-15,F,sandile_mkhize892@gmail.com,+27714860502,Eastern Cape,Port Elizabeth,2019-09-07,RETAIL,VERIFIED,HIGH,True
C0613,Ayanda,Chauke,8802276145087,1968-09-17,F,ayanda_chauke450@gmail.com,+27734332588,Limpopo,Polokwane,2019-08-12,PREMIUM,VERIFIED,LOW,False
C0614,Nosipho,Shabalala,7302169909185,1987-03-30,M,nosipho.shabalala819@yahoo.com,+27797037423,Northern Cape,Kimberley,2025-09-20,RETAIL,VERIFIED,LOW,True
C0615,Vusi,Naidoo,0902144926081,1984-12-17,F,vusi_naidoo748@gmail.com,+27846423586,Western Cape,Paarl,2016-01-07,RETAIL,VERIFIED,LOW,True
C0616,Palesa,Mkhize,7312224801189,1987-03-22,M,palesa.mkhize179@icloud.com,+27793539743,North West,Rustenburg,2019-01-27,RETAIL,PENDING,MEDIUM,True
C0617,Ayanda,Ngcobo,0810110466085,1952-07-22,F,ayandangcobo893@gmail.com,+27647839304,Mpumalanga,Witbank,2016-01-16,PREMIUM,VERIFIED,MEDIUM,True
C0618,Mandla,Nkosi,6402167609188,1989-07-06,M,mandlankosi1@hotmail.com,+27698990039,Limpopo,Polokwane,2025-07-13,PRIVATE_WEALTH,VERIFIED,LOW,True
C0619,Mandla,Botha,9203262336081,1958-07-04,F,mandlabotha108@outlook.com,+27674795398,North West,Rustenburg,2020-08-15,RETAIL,VERIFIED,LOW,False
C0620,Mbali,Du Plessis,0406146140089,1953-01-26,F,mbali.duplessis187@gmail.com,+27603398377,Northern Cape,Upington,2015-10-07,PRIVATE_WEALTH,VERIFIED,LOW,True
C0621,Thandeka,Botha,2610137407087,1973-07-30,F,thandekabotha287@gmail.com,+27849631725,Limpopo,Polokwane,2022-07-26,RETAIL,PENDING,LOW,True
C0622,Mthunzi,Chauke,2106258504181,1982-10-14,F,mthunzichauke130@gmail.com,+27634810526,Northern Cape,Upington,2025-04-05,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0623,Nhlanhla,Ngcobo,0209066513082,1969-11-26,M,nhlanhlangcobo763@yahoo.com,+27729817680,North West,Mahikeng,2018-05-28,PREMIUM,VERIFIED,LOW,True
C0624,Anele,Khumalo,0311063707088,2004-09-11,F,anele_khumalo51@yahoo.com,+27735974384,Northern Cape,Kimberley,2023-09-29,CORPORATE,EXPIRED,MEDIUM,True
C0625,Kagiso,Maseko,9511103420080,1986-10-26,M,kagiso_maseko843@yahoo.com,+27655067855,Free State,Bloemfontein,2023-10-11,PREMIUM,VERIFIED,LOW,True
C0626,Nhlanhla,Zulu,8502249599083,1989-10-11,M,nhlanhla_zulu12@outlook.com,+27842967833,Eastern Cape,East London,2026-09-04,RETAIL,VERIFIED,MEDIUM,True
C0627,Dumisani,Ngcobo,8105026250181,1991-11-09,F,dumisani.ngcobo898@hotmail.com,+27785883963,Western Cape,George,2020-01-15,PREMIUM,VERIFIED,MEDIUM,False
C0628,Zinhle,Khumalo,2002284590184,1995-07-24,F,zinhlekhumalo857@icloud.com,+27686983783,North West,Mahikeng,2016-11-11,RETAIL,VERIFIED,LOW,True
C0629,Mpho,Jacobs,9109209267189,1996-07-23,F,mphojacobs111@gmail.com,+27822653843,Mpumalanga,Witbank,2017-02-16,RETAIL,VERIFIED,LOW,True
C0630,Vusi,Radebe,2508287548086,1988-09-27,M,vusiradebe186@yahoo.com,+27606519070,Mpumalanga,Nelspruit,2017-03-20,RETAIL,VERIFIED,LOW,True
C0631,Themba,Govender,0705150783187,1973-08-11,M,thembagovender790@yahoo.com,+27816400269,Limpopo,Tzaneen,2024-01-01,PREMIUM,VERIFIED,LOW,True
C0632,Zanele,Pillay,0902241481185,1994-08-10,M,zanele.pillay272@icloud.com,+27786881989,Limpopo,Polokwane,2022-07-23,PRIVATE_WEALTH,PENDING,MEDIUM,False
C0633,Khethukuthula,Nkosi,1612219182188,1998-04-16,M,khethukuthulankosi713@icloud.com,+27624332284,Western Cape,Stellenbosch,2017-02-03,RETAIL,VERIFIED,MEDIUM,True
C0634,Themba,Mkhize,1202284815085,1970-03-04,F,themba.mkhize562@gmail.com,+27645593405,Limpopo,Tzaneen,2015-08-04,RETAIL,VERIFIED,HIGH,True
C0635,Mpho,Van der Merwe,7501287917186,1999-11-29,M,mpho.vandermerwe869@icloud.com,+27797704457,Eastern Cape,Port Elizabeth,2023-09-07,PREMIUM,VERIFIED,HIGH,True
C0636,Themba,Maharaj,0706185850082,1978-11-10,M,thembamaharaj132@hotmail.com,+27639513662,Limpopo,Tzaneen,2025-09-02,PREMIUM,VERIFIED,MEDIUM,True
C0637,Nhlanhla,Mahlangu,1801157174189,1989-02-17,M,nhlanhla.mahlangu574@yahoo.com,+27761965457,Northern Cape,Kimberley,2022-10-18,RETAIL,VERIFIED,LOW,True
C0638,Busisiwe,Jacobs,1507232184183,1990-07-24,F,busisiwejacobs691@hotmail.com,+27696545427,Free State,Bloemfontein,2020-03-20,PREMIUM,PENDING,HIGH,True
C0639,Anele,Petersen,0112255871081,1955-09-16,F,anelepetersen200@yahoo.com,+27674008839,Limpopo,Polokwane,2019-01-24,RETAIL,PENDING,MEDIUM,True
C0640,Mandla,Naidoo,1503285624081,1977-12-02,F,mandlanaidoo441@yahoo.com,+27689383269,Mpumalanga,Witbank,2017-01-13,RETAIL,VERIFIED,LOW,False
C0641,Zanele,Pillay,0010029127085,1958-07-27,M,zanelepillay13@gmail.com,+27606483795,North West,Rustenburg,2023-08-18,RETAIL,VERIFIED,LOW,True
C0642,Bongani,Mokoena,0509075656082,2003-10-21,F,bongani.mokoena913@hotmail.com,+27763977821,Eastern Cape,Makhanda,2026-05-19,RETAIL,VERIFIED,LOW,True
C0643,Anele,Zwane,0306222955081,1994-08-25,M,anele.zwane628@hotmail.com,+27718628047,Western Cape,Paarl,2023-09-21,PREMIUM,PENDING,MEDIUM,True
C0644,Nokuthula,Govender,1504266623085,1955-04-05,F,nokuthula.govender869@hotmail.com,+27792525946,KwaZulu-Natal,Pietermaritzburg,2022-03-10,CORPORATE,VERIFIED,MEDIUM,True
C0645,Anele,Abrahams,1404106984186,1983-10-30,M,anele.abrahams504@icloud.com,+27636394118,Eastern Cape,East London,2025-11-09,PREMIUM,VERIFIED,HIGH,True
C0646,Lerato,Du Plessis,0910249359085,1954-04-21,M,lerato_duplessis395@gmail.com,+27666901647,Gauteng,Pretoria,2016-03-05,PRIVATE_WEALTH,VERIFIED,LOW,True
C0647,Lindiwe,Du Plessis,0308063630181,1968-04-07,F,lindiweduplessis656@yahoo.com,+27831261602,Limpopo,Polokwane,2016-01-06,CORPORATE,VERIFIED,MEDIUM,False
C0648,Thabo,Zwane,2606066388085,1986-01-23,M,thabo.zwane614@yahoo.com,+27675331630,Eastern Cape,Makhanda,2024-06-25,PREMIUM,VERIFIED,HIGH,True
C0649,Busisiwe,Maharaj,1205273104184,2003-11-04,M,busisiwe.maharaj713@icloud.com,+27763162385,Gauteng,Centurion,2020-01-01,RETAIL,VERIFIED,LOW,True
C0650,Bongani,Mokoena,7611236524188,1975-09-13,F,bongani_mokoena112@hotmail.com,+27637625427,Northern Cape,Upington,2019-07-14,CORPORATE,VERIFIED,LOW,True
C0651,Nomsa,Botha,6207061369083,1989-02-10,F,nomsabotha147@icloud.com,+27761688736,North West,Rustenburg,2026-04-18,PREMIUM,VERIFIED,LOW,True
C0652,Sandile,Nkosi,0803127569080,1985-02-08,F,sandile_nkosi518@yahoo.com,+27624778826,KwaZulu-Natal,Umhlanga,2019-02-16,PREMIUM,VERIFIED,MEDIUM,True
C0653,Dumisani,Zulu,1703058964180,1959-12-29,M,dumisanizulu548@icloud.com,+27603850704,Eastern Cape,Makhanda,2022-03-20,RETAIL,VERIFIED,LOW,True
C0654,Lwazi,Nkosi,0304250576080,1992-09-28,F,lwazinkosi631@outlook.com,+27738544230,Gauteng,Centurion,2020-04-30,PREMIUM,VERIFIED,LOW,False
C0655,Precious,Botha,1104054699086,1973-01-28,M,preciousbotha22@outlook.com,+27746030776,KwaZulu-Natal,Ballito,2018-03-25,RETAIL,VERIFIED,MEDIUM,True
C0656,Thandiwe,Mkhize,1307157410186,1991-08-02,F,thandiwe_mkhize682@outlook.com,+27733233293,Limpopo,Polokwane,2019-08-14,RETAIL,VERIFIED,LOW,False
C0657,Zinhle,Zwane,0904132315181,1998-09-13,F,zinhlezwane423@outlook.com,+27614345540,North West,Mahikeng,2019-11-15,RETAIL,PENDING,MEDIUM,False
C0658,Nonhlanhla,Mokoena,1210222823189,1963-12-26,F,nonhlanhla.mokoena155@hotmail.com,+27746309832,North West,Rustenburg,2025-07-05,RETAIL,VERIFIED,MEDIUM,True
C0659,Bheki,Maseko,0201010864181,1978-02-09,F,bhekimaseko155@yahoo.com,+27666160031,Gauteng,Johannesburg,2016-06-24,RETAIL,PENDING,LOW,True
C0660,Thandeka,Pillay,2509062490086,1960-08-17,F,thandekapillay566@yahoo.com,+27848878038,KwaZulu-Natal,Umhlanga,2021-04-22,PREMIUM,PENDING,HIGH,True
C0661,Palesa,Shabalala,0407166215182,1951-10-16,F,palesashabalala586@icloud.com,+27658505009,North West,Rustenburg,2015-06-12,CORPORATE,PENDING,LOW,True
C0662,Zanele,Zwane,9905226449081,1967-09-08,F,zanelezwane812@outlook.com,+27626951077,Limpopo,Polokwane,2026-02-04,RETAIL,PENDING,LOW,True
C0663,Themba,Molefe,0008112734083,1977-07-05,F,themba_molefe346@icloud.com,+27615577437,Northern Cape,Upington,2025-04-10,PREMIUM,VERIFIED,LOW,True
C0664,Thabo,Maseko,1507130589186,1980-02-11,F,thabo_maseko417@hotmail.com,+27713220298,Gauteng,Sandton,2022-10-07,PREMIUM,VERIFIED,LOW,True
C0665,Dumisani,Shabalala,0301262105083,1956-09-04,M,dumisani.shabalala158@outlook.com,+27824975282,Western Cape,Paarl,2016-12-16,PRIVATE_WEALTH,VERIFIED,LOW,True
C0666,Bongani,Mkhize,0310040920083,1957-04-13,M,bonganimkhize975@gmail.com,+27621064443,North West,Mahikeng,2024-09-16,PREMIUM,VERIFIED,LOW,True
C0667,Khethukuthula,Abrahams,0612169919087,1975-11-05,M,khethukuthula.abrahams520@icloud.com,+27602334766,Northern Cape,Kimberley,2018-12-11,CORPORATE,VERIFIED,MEDIUM,True
C0668,Sibusiso,Mahlangu,8004066466189,1986-12-27,F,sibusiso_mahlangu257@yahoo.com,+27725039461,Western Cape,Cape Town,2015-02-27,PREMIUM,EXPIRED,LOW,True
C0669,Bongani,Dlamini,2301207046087,1951-01-29,M,bonganidlamini790@outlook.com,+27722105263,Western Cape,George,2020-11-19,PREMIUM,VERIFIED,LOW,True
C0670,Zinhle,Botha,2304089621080,1981-08-29,F,zinhle_botha333@icloud.com,+27738778317,Free State,Welkom,2025-06-01,RETAIL,VERIFIED,MEDIUM,True
C0671,Sipho,Cele,2003135991086,1965-07-02,M,sipho.cele223@hotmail.com,+27631274967,KwaZulu-Natal,Umhlanga,2023-10-11,RETAIL,VERIFIED,LOW,True
C0672,Tshepo,Ngcobo,9110248177186,1964-05-04,F,tshepo_ngcobo985@gmail.com,+27632122497,Northern Cape,Upington,2022-04-02,PREMIUM,VERIFIED,LOW,True
C0673,Mthunzi,Mabaso,0911065547189,1988-06-27,M,mthunzi.mabaso543@hotmail.com,+27696722662,Eastern Cape,East London,2023-05-17,PRIVATE_WEALTH,PENDING,LOW,False
C0674,Bongani,Nkosi,0606233824187,1975-03-03,F,bongani_nkosi716@hotmail.com,+27663132935,North West,Mahikeng,2022-03-21,PREMIUM,VERIFIED,HIGH,True
C0675,Nokuthula,Radebe,0006171566182,1978-11-09,M,nokuthula_radebe474@hotmail.com,+27835462862,Eastern Cape,East London,2016-07-02,RETAIL,VERIFIED,MEDIUM,True
C0676,Palesa,Govender,6006127906084,1978-09-17,F,palesagovender905@outlook.com,+27814356421,Gauteng,Centurion,2019-03-22,CORPORATE,VERIFIED,LOW,True
C0677,Sibusiso,Du Plessis,8407230178184,1968-04-28,M,sibusiso.duplessis30@outlook.com,+27848070308,Northern Cape,Upington,2016-10-06,RETAIL,VERIFIED,HIGH,True
C0678,Lwazi,Pretorius,0305154521089,1990-09-02,F,lwazipretorius132@yahoo.com,+27711284478,KwaZulu-Natal,Ballito,2017-10-12,RETAIL,VERIFIED,LOW,True
C0679,Lwazi,Pretorius,1203110565185,2000-09-29,M,lwazi.pretorius741@hotmail.com,+27649332850,Gauteng,Centurion,2016-06-07,CORPORATE,VERIFIED,LOW,True
C0680,Nokuthula,Zulu,1306251139186,1998-11-27,M,nokuthula_zulu658@hotmail.com,+27733600200,Limpopo,Tzaneen,2017-01-02,PRIVATE_WEALTH,VERIFIED,LOW,False
C0681,Themba,Khumalo,1701023694180,1953-10-14,M,themba.khumalo978@yahoo.com,+27649398403,Eastern Cape,Port Elizabeth,2022-03-02,RETAIL,VERIFIED,MEDIUM,True
C0682,Siyabonga,Botha,0104190589083,2002-04-13,F,siyabonga_botha719@gmail.com,+27627175999,Gauteng,Centurion,2026-06-02,PRIVATE_WEALTH,VERIFIED,LOW,True
C0683,Siyabonga,Sithole,0504259955185,1967-07-26,F,siyabonga_sithole123@outlook.com,+27845787910,Northern Cape,Upington,2025-02-16,RETAIL,VERIFIED,MEDIUM,True
C0684,Thandiwe,Molefe,6612283368089,1976-10-15,M,thandiwe_molefe370@hotmail.com,+27761912136,KwaZulu-Natal,Durban,2020-02-26,PREMIUM,PENDING,LOW,True
C0685,Nompumelelo,Nkosi,0608246366187,1985-01-21,M,nompumelelo_nkosi575@icloud.com,+27835787252,Eastern Cape,Port Elizabeth,2020-07-28,RETAIL,VERIFIED,LOW,True
C0686,Lerato,Cele,0908139307081,1954-10-21,F,leratocele196@yahoo.com,+27747254897,Gauteng,Sandton,2016-09-15,RETAIL,VERIFIED,LOW,True
C0687,Naledi,Ngcobo,2504040497182,1951-04-16,M,naledingcobo241@gmail.com,+27765582437,KwaZulu-Natal,Umhlanga,2021-01-21,RETAIL,VERIFIED,LOW,True
C0688,Ayanda,Zulu,9107277630182,1951-03-11,M,ayanda_zulu727@gmail.com,+27699039158,Mpumalanga,Witbank,2019-07-19,PRIVATE_WEALTH,VERIFIED,LOW,True
C0689,Nokuthula,Mahlangu,0110277132183,1954-03-30,F,nokuthula.mahlangu613@outlook.com,+27728654730,North West,Rustenburg,2025-08-06,PREMIUM,VERIFIED,HIGH,True
C0690,Anele,Mkhize,1807127659184,1963-03-31,F,anele_mkhize369@hotmail.com,+27742450315,Limpopo,Tzaneen,2020-09-05,PRIVATE_WEALTH,VERIFIED,LOW,True
C0691,Anele,Cele,2003205597089,1962-07-08,M,anele.cele844@icloud.com,+27742877034,KwaZulu-Natal,Durban,2026-03-31,PREMIUM,VERIFIED,LOW,True
C0692,Nokukhanya,Petersen,2506161915185,1999-03-16,F,nokukhanyapetersen840@hotmail.com,+27734675408,KwaZulu-Natal,Pietermaritzburg,2022-11-16,PREMIUM,VERIFIED,HIGH,True
C0693,Precious,Mkhize,9202162365084,1971-09-12,F,precious.mkhize555@outlook.com,+27842620464,Eastern Cape,Makhanda,2019-04-14,RETAIL,VERIFIED,LOW,True
C0694,Bongani,Zulu,1306226602089,1976-12-07,F,bongani_zulu214@icloud.com,+27698189437,Free State,Welkom,2025-09-24,PREMIUM,VERIFIED,MEDIUM,False
C0695,Mthunzi,Pillay,9007258831086,2002-09-03,F,mthunzi.pillay390@icloud.com,+27619178027,Limpopo,Polokwane,2016-12-12,RETAIL,VERIFIED,LOW,True
C0696,Mandla,Van der Merwe,9001115075183,1986-11-02,M,mandlavandermerwe132@gmail.com,+27821473717,Mpumalanga,Witbank,2026-05-10,RETAIL,VERIFIED,LOW,True
C0697,Lwazi,Mabaso,6712178046087,1976-04-27,M,lwazi_mabaso616@gmail.com,+27718159368,Northern Cape,Kimberley,2017-06-17,PREMIUM,EXPIRED,LOW,True
C0698,Nokuthula,Nkosi,0105063660189,1994-04-06,M,nokuthulankosi971@icloud.com,+27632703520,Mpumalanga,Nelspruit,2018-09-09,RETAIL,VERIFIED,HIGH,True
C0699,Dumisani,Botha,9312128904086,1992-06-29,M,dumisani_botha571@outlook.com,+27742123042,Limpopo,Tzaneen,2016-06-17,RETAIL,PENDING,MEDIUM,True
C0700,Nosipho,Shabalala,7002193060087,1998-12-23,F,nosipho_shabalala490@hotmail.com,+27624112344,Eastern Cape,Port Elizabeth,2024-04-08,RETAIL,VERIFIED,LOW,True
C0701,Thandiwe,Nkosi,0002174356084,1962-04-19,F,thandiwe_nkosi821@yahoo.com,+27664165307,Limpopo,Polokwane,2025-08-25,RETAIL,VERIFIED,LOW,True
C0702,Anele,Cele,1603281114188,1956-07-06,M,anelecele772@yahoo.com,+27747068696,Western Cape,Stellenbosch,2020-01-21,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0703,Khethukuthula,Chauke,8307159935082,1993-01-02,F,khethukuthula.chauke614@yahoo.com,+27795825591,Mpumalanga,Nelspruit,2026-02-24,PREMIUM,VERIFIED,LOW,True
C0704,Zanele,Mahlangu,1205155594188,2004-04-21,F,zanele_mahlangu524@outlook.com,+27787477579,KwaZulu-Natal,Durban,2018-01-29,RETAIL,VERIFIED,LOW,True
C0705,Bheki,Williams,0805208413085,1979-01-31,M,bheki.williams357@hotmail.com,+27694218650,Western Cape,Paarl,2022-07-07,PREMIUM,VERIFIED,LOW,True
C0706,Sibusiso,Chauke,8312189058183,1991-07-06,M,sibusisochauke741@gmail.com,+27695144427,KwaZulu-Natal,Umhlanga,2019-08-13,PREMIUM,VERIFIED,LOW,True
C0707,Mthunzi,Govender,0810158804182,1972-11-07,M,mthunzi.govender990@outlook.com,+27737594804,Eastern Cape,East London,2015-01-27,RETAIL,VERIFIED,LOW,True
C0708,Nokukhanya,Jacobs,6307218020087,1989-03-22,F,nokukhanya.jacobs144@outlook.com,+27653062198,Free State,Welkom,2023-02-08,PREMIUM,EXPIRED,LOW,True
C0709,Mandla,Pretorius,6612226934080,2000-10-30,M,mandla.pretorius346@gmail.com,+27835650204,Northern Cape,Upington,2021-05-17,RETAIL,VERIFIED,MEDIUM,True
C0710,Busisiwe,Shabalala,0401189570183,1965-06-01,F,busisiweshabalala632@yahoo.com,+27603690994,Northern Cape,Upington,2017-01-16,PREMIUM,VERIFIED,HIGH,True
C0711,Naledi,Ndlovu,8910062843084,1959-08-20,M,naledindlovu316@yahoo.com,+27747487804,Eastern Cape,East London,2025-01-02,RETAIL,VERIFIED,LOW,True
C0712,Dumisani,Mkhize,7704228053188,1980-09-16,F,dumisani_mkhize520@gmail.com,+27837507893,Mpumalanga,Witbank,2024-12-01,PREMIUM,VERIFIED,MEDIUM,True
C0713,Lwazi,Mokoena,8207094075183,1984-01-16,F,lwazimokoena958@gmail.com,+27825094863,Mpumalanga,Nelspruit,2016-06-13,RETAIL,VERIFIED,LOW,True
C0714,Lwazi,Nkosi,1302144176183,1974-02-22,F,lwazi_nkosi162@outlook.com,+27654676504,North West,Mahikeng,2026-08-07,PREMIUM,VERIFIED,MEDIUM,False
C0715,Zinhle,Dlamini,0502209057084,1957-02-10,F,zinhle.dlamini301@icloud.com,+27648313083,Eastern Cape,Port Elizabeth,2021-03-31,PRIVATE_WEALTH,VERIFIED,LOW,True
C0716,Bongani,Khumalo,2512064722186,1965-01-24,M,bongani.khumalo618@gmail.com,+27622130484,Western Cape,Cape Town,2017-04-11,RETAIL,VERIFIED,LOW,True
C0717,Nokukhanya,Chauke,7104260143182,1974-06-07,M,nokukhanyachauke917@hotmail.com,+27617606962,Limpopo,Polokwane,2018-01-10,RETAIL,VERIFIED,MEDIUM,True
C0718,Zinhle,Jacobs,7112044066089,1953-10-17,M,zinhle.jacobs1@icloud.com,+27698730483,Free State,Welkom,2025-12-27,PREMIUM,VERIFIED,LOW,True
C0719,Bheki,Van der Merwe,1812276638188,1986-07-29,M,bheki_vandermerwe130@hotmail.com,+27614471088,Northern Cape,Upington,2016-08-24,PREMIUM,VERIFIED,LOW,True
C0720,Vusi,Naidoo,1008070262086,1963-03-16,F,vusinaidoo144@hotmail.com,+27846066251,Mpumalanga,Witbank,2023-11-21,RETAIL,VERIFIED,LOW,True
C0721,Mthunzi,Naidoo,0608056812083,1963-01-21,M,mthunzi_naidoo55@outlook.com,+27728802905,North West,Mahikeng,2023-09-02,PRIVATE_WEALTH,PENDING,LOW,True
C0722,Nosipho,Pretorius,1502125430084,1995-06-18,M,nosipho.pretorius150@gmail.com,+27815523281,North West,Rustenburg,2016-05-05,RETAIL,VERIFIED,LOW,True
C0723,Thandiwe,Pillay,0906028470087,1993-09-26,F,thandiwe.pillay683@hotmail.com,+27819488394,North West,Mahikeng,2016-07-05,CORPORATE,VERIFIED,MEDIUM,True
C0724,Dumisani,Maseko,7202206289186,1969-10-04,M,dumisani_maseko13@gmail.com,+27644263058,Free State,Bloemfontein,2024-05-20,PREMIUM,VERIFIED,MEDIUM,True
C0725,Nokukhanya,Jacobs,6403280613187,1955-12-06,M,nokukhanya.jacobs948@icloud.com,+27782916579,Free State,Bloemfontein,2016-10-17,PREMIUM,VERIFIED,LOW,True
C0726,Zinhle,Cele,1712115349089,1996-08-27,F,zinhle.cele232@hotmail.com,+27608279187,North West,Mahikeng,2025-11-03,RETAIL,PENDING,LOW,False
C0727,Thandiwe,Dlamini,6909083587087,1963-10-01,M,thandiwedlamini372@hotmail.com,+27747708381,Free State,Welkom,2024-05-27,PREMIUM,VERIFIED,LOW,True
C0728,Bongani,Chauke,2607056786180,1979-12-12,F,bongani_chauke242@gmail.com,+27789252054,Limpopo,Polokwane,2023-11-21,PREMIUM,VERIFIED,MEDIUM,True
C0729,Tshepo,Pillay,0202031348082,1998-06-24,F,tshepo.pillay957@icloud.com,+27843548252,KwaZulu-Natal,Umhlanga,2016-02-25,RETAIL,VERIFIED,LOW,False
C0730,Zinhle,Petersen,7906040638080,1950-01-07,M,zinhle_petersen844@yahoo.com,+27782804196,Limpopo,Polokwane,2020-12-29,PREMIUM,VERIFIED,LOW,True
C0731,Siyabonga,Mkhize,0803218435087,2004-05-30,M,siyabonga.mkhize403@outlook.com,+27713731440,Western Cape,George,2025-08-08,PRIVATE_WEALTH,VERIFIED,LOW,True
C0732,Thandiwe,Maharaj,0604152436080,1957-02-16,M,thandiwe.maharaj152@hotmail.com,+27638531631,Eastern Cape,East London,2017-10-30,RETAIL,VERIFIED,MEDIUM,True
C0733,Mbali,Khumalo,2011229045183,1992-06-15,M,mbali.khumalo401@outlook.com,+27666789576,North West,Mahikeng,2016-06-25,RETAIL,VERIFIED,MEDIUM,True
C0734,Mthunzi,Van der Merwe,2606246919189,1966-07-04,M,mthunzi_vandermerwe426@yahoo.com,+27629168729,Mpumalanga,Witbank,2022-07-03,RETAIL,PENDING,LOW,True
C0735,Busisiwe,Shabalala,6201215910189,1983-06-20,F,busisiwe.shabalala495@gmail.com,+27794384186,Eastern Cape,Makhanda,2019-09-26,RETAIL,VERIFIED,MEDIUM,True
C0736,Busisiwe,Du Plessis,2301159682188,1990-12-13,M,busisiwe_duplessis19@outlook.com,+27742053583,Mpumalanga,Nelspruit,2025-08-23,PRIVATE_WEALTH,VERIFIED,LOW,True
C0737,Sandile,Khumalo,0911280634089,1972-10-19,F,sandile.khumalo544@outlook.com,+27671680217,Limpopo,Polokwane,2019-12-22,CORPORATE,VERIFIED,LOW,True
C0738,Bongani,Mabaso,7910220838189,1969-02-23,F,bongani.mabaso948@gmail.com,+27736512781,Free State,Welkom,2018-12-22,PREMIUM,VERIFIED,MEDIUM,True
C0739,Nokuthula,Botha,7603224789186,1964-07-09,F,nokuthulabotha168@yahoo.com,+27722637528,Gauteng,Johannesburg,2021-06-23,RETAIL,VERIFIED,LOW,True
C0740,Palesa,Cele,0205061857185,1960-11-23,F,palesa.cele493@hotmail.com,+27835669108,Western Cape,Cape Town,2016-11-13,RETAIL,VERIFIED,LOW,True
C0741,Anele,Sithole,2502032658085,1964-05-21,M,anelesithole360@icloud.com,+27606707286,Gauteng,Midrand,2023-09-24,PREMIUM,VERIFIED,MEDIUM,True
C0742,Thandiwe,Molefe,1510241096087,2000-01-05,F,thandiwe_molefe658@icloud.com,+27724340563,KwaZulu-Natal,Pietermaritzburg,2015-12-10,RETAIL,VERIFIED,LOW,True
C0743,Zinhle,Abrahams,0006287593082,1958-08-11,M,zinhle.abrahams485@hotmail.com,+27786716053,Limpopo,Tzaneen,2017-09-08,PREMIUM,VERIFIED,MEDIUM,True
